Code,DelistingDate,ListingDate,ListingDateSource,Market,Name,SecuGroup,SnapshotDate,Source,IsDelisted
009070,,1978-09-29,FDR_DESC,KOSPI,KCTC,주권,2026-09-06,KOSPI-DESC,False
009080,2005-08-17,1977-06-30,FDR_DELISTING,KOSPI,퍼시픽글라스,주권,2026-09-06,KRX-DELISTING,True
009085,2005-08-17,1989-08-01,FDR_DELISTING,KOSPI,퍼시픽글라스(1우),주권,2026-09-06,KRX-DELISTING,True
009140,,1989-06-20,FDR_DESC,KOSPI,경인전자,주권,2026-09-06,KOSPI-DESC,False
009150,,1979-02-27,FDR_DESC,KOSPI,삼성전기,주권,2026-09-06,KOSPI-DESC,False
009155,,2014-06-17,FDR_FIRST_TRADE,KOSPI,삼성전기우,주권,2026-09-06,KOSPI-DESC,False
009160,,1989-07-29,FDR_DESC,KOSPI,SIMPAC,주권,2026-09-06,KOSPI-DESC,False
009180,,1989-11-13,FDR_DESC,KOSPI,한솔로지스틱스,주권,2026-09-06,KOSPI-DESC,False
009190,,1994-04-29,FDR_DESC,KOSPI,대양금속,주권,2026-09-06,KOSPI-DESC,False
0091W0,,2025-11-24,FDR_DESC,KOSDAQ,신영스팩11호,주권,2026-09-06,KOSDAQ-DESC,False
009200,,1990-06-09,FDR_DESC,KOSPI,무림페이퍼,주권,2026-09-06,KOSPI-DESC,False
009220,2005-01-19,1994-10-07,FDR_DELISTING,KOSDAQ,그로웰전자,주권,2026-09-06,KRX-DELISTING,True
009221,1998-12-29,1998-12-22,FDR_DELISTING,KOSDAQ,경방기계1신,주권,2026-09-06,KRX-DELISTING,True
009240,,2002-07-16,FDR_DESC,KOSPI,한샘,주권,2026-09-06,KOSPI-DESC,False
009270,,1988-08-24,FDR_DESC,KOSPI,신원,주권,2026-09-06,KOSPI-DESC,False
009275,2022-07-15,1989-03-07,FDR_DELISTING,KOSPI,신원우,주권,2026-09-06,KRX-DELISTING,True
009280,2013-04-16,1988-09-27,FDR_DELISTING,KOSPI,다함이텍,주권,2026-09-06,KRX-DELISTING,True
009290,,1989-11-17,FDR_DESC,KOSPI,광동제약,주권,2026-09-06,KOSPI-DESC,False
009300,,2000-07-19,FDR_DESC,KOSDAQ,삼아제약,주권,2026-09-06,KOSDAQ-DESC,False
009310,,1987-11-12,FDR_DESC,KOSPI,참엔지니어링,주권,2026-09-06,KOSPI-DESC,False
009320,,1989-08-25,FDR_DESC,KOSPI,아진전자부품,주권,2026-09-06,KOSPI-DESC,False
009330,2002-10-22,1989-11-11,FDR_DELISTING,KOSPI,삼애인더스,주권,2026-09-06,KRX-DELISTING,True
009335,2002-10-22,2001-04-03,FDR_DELISTING,KOSPI,삼애인더스(1우B),주권,2026-09-06,KRX-DELISTING,True
009337,2002-10-22,2001-06-08,FDR_DELISTING,KOSPI,삼애인더스(2우B),주권,2026-09-06,KRX-DELISTING,True
009360,2005-04-15,1990-01-29,FDR_DELISTING,KOSPI,베네데스하이텍,주권,2026-09-06,KRX-DELISTING,True
009380,2013-01-23,1995-08-18,FDR_DELISTING,KOSPI,아세아페이퍼텍,주권,2026-09-06,KRX-DELISTING,True
009385,2013-01-23,2004-03-09,FDR_DELISTING,KOSPI,아세아페우B,주권,2026-09-06,KRX-DELISTING,True
0093G0,,2025-11-27,FDR_DESC,KOSDAQ,미래에셋비전스팩8호,주권,2026-09-06,KOSDAQ-DESC,False
009400,1994-12-23,1988-09-05,FDR_DELISTING,KOSPI,케이와이씨,주권,2026-09-06,KRX-DELISTING,True
009410,,1989-11-13,FDR_DESC,KOSPI,태영건설,주권,2026-09-06,KOSPI-DESC,False
009415,,2014-06-17,FDR_FIRST_TRADE,KOSPI,태영건설우,주권,2026-09-06,KOSPI-DESC,False
009420,,1989-12-18,FDR_DESC,KOSPI,한올바이오파마,주권,2026-09-06,KOSPI-DESC,False
009440,,1994-11-05,FDR_DESC,KOSPI,KC그린홀딩스,주권,2026-09-06,KOSPI-DESC,False
009450,,1993-08-31,FDR_DESC,KOSPI,경동나비엔,주권,2026-09-06,KOSPI-DESC,False
009460,,1987-12-23,FDR_DESC,KOSPI,한창제지,주권,2026-09-06,KOSPI-DESC,False
009470,,1986-11-24,FDR_DESC,KOSPI,삼화전기,주권,2026-09-06,KOSPI-DESC,False
009540,,1999-08-24,FDR_DESC,KOSPI,HD한국조선해양,주권,2026-09-06,KOSPI-DESC,False
009580,,1989-06-20,FDR_DESC,KOSPI,무림P&P,주권,2026-09-06,KOSPI-DESC,False
009590,1997-07-10,1996-07-01,FDR_DELISTING,KOSDAQ,경동,주권,2026-09-06,KRX-DELISTING,True
009620,,1993-12-07,FDR_DESC,KOSDAQ,삼보산업,주권,2026-09-06,KOSDAQ-DESC,False
009650,1999-04-15,1977-11-12,FDR_DELISTING,KOSPI,현대차써비스,주권,2026-09-06,KRX-DELISTING,True
009655,1999-04-15,1989-10-23,FDR_DELISTING,KOSPI,현대차써비스(1우),주권,2026-09-06,KRX-DELISTING,True
009680,,1994-01-14,FDR_DESC,KOSPI,모토닉,주권,2026-09-06,KOSPI-DESC,False
009690,2009-05-13,1990-01-29,FDR_DELISTING,KOSPI,케이엠에이치,주권,2026-09-06,KRX-DELISTING,True
0096B0,,2025-11-28,FDR_DESC,KOSDAQ,삼성스팩12호,주권,2026-09-06,KOSDAQ-DESC,False
0096D0,,2025-12-01,FDR_DESC,KOSDAQ,미래에셋비전스팩9호,주권,2026-09-06,KOSDAQ-DESC,False
009720,2011-02-16,1995-12-21,FDR_DELISTING,KOSPI,전기초자,주권,2026-09-06,KRX-DELISTING,True
009730,,1990-07-27,FDR_DESC,KOSDAQ,이렘,주권,2026-09-06,KOSDAQ-DESC,False
009731,1996-12-29,1996-08-23,FDR_DELISTING,KOSDAQ,동신에스엔티1신,주권,2026-09-06,KRX-DELISTING,True
009760,2005-04-19,1988-07-28,FDR_DELISTING,KOSPI,한국컴퓨터지주,주권,2026-09-06,KRX-DELISTING,True
009770,,2006-10-17,FDR_DESC,KOSPI,삼정펄프,주권,2026-09-06,KOSPI-DESC,False
009780,,1993-10-12,FDR_DESC,KOSDAQ,엠에스씨,주권,2026-09-06,KOSDAQ-DESC,False
009781,1997-12-29,1997-11-25,FDR_DELISTING,KOSDAQ,엠에스씨1신,주권,2026-09-06,KRX-DELISTING,True
009790,2003-10-02,1988-01-11,FDR_DELISTING,KOSPI,휴닉스,주권,2026-09-06,KRX-DELISTING,True
009795,2003-10-02,1989-07-05,FDR_DELISTING,KOSPI,휴닉스(1우),주권,2026-09-06,KRX-DELISTING,True
0097F0,,2025-12-23,FDR_DESC,KOSDAQ,미래에셋비전스팩10호,주권,2026-09-06,KOSDAQ-DESC,False
009810,,1988-08-31,FDR_DESC,KOSPI,MDS스피어,주권,2026-09-06,KOSPI-DESC,False
009815,2013-12-10,1990-01-22,FDR_DELISTING,KOSPI,고려포리머우,주권,2026-09-06,KRX-DELISTING,True
009830,,1974-06-19,FDR_DESC,KOSPI,한화솔루션,주권,2026-09-06,KOSPI-DESC,False
009835,,2014-06-17,FDR_FIRST_TRADE,KOSPI,한화솔루션우,주권,2026-09-06,KOSPI-DESC,False
009837,2004-04-07,1999-04-20,FDR_DELISTING,KOSPI,한화석화(2우B),주권,2026-09-06,KRX-DELISTING,True
009840,2003-04-16,1989-08-01,FDR_DELISTING,KOSPI,갑을,주권,2026-09-06,KRX-DELISTING,True
009890,2005-04-21,1984-12-13,FDR_DELISTING,KOSPI,맥슨텔레콤,주권,2026-09-06,KRX-DELISTING,True
009895,2005-04-21,2002-04-11,FDR_DELISTING,KOSPI,맥슨텔레콤(1우B),주권,2026-09-06,KRX-DELISTING,True
009897,2005-04-21,2003-10-27,FDR_DELISTING,KOSPI,맥슨텔레콤(2우B),주권,2026-09-06,KRX-DELISTING,True
0098T0,,2025-12-12,FDR_DESC,KOSDAQ,교보19호스팩,주권,2026-09-06,KOSDAQ-DESC,False
009900,,2020-12-07,FDR_DESC,KOSPI,명신산업,주권,2026-09-06,KOSPI-DESC,False
009940,2005-04-28,1989-09-05,FDR_DELISTING,KOSPI,대아리드선,주권,2026-09-06,KRX-DELISTING,True
009950,1997-01-01,1996-07-01,FDR_DELISTING,KOSDAQ,삼한실업,주권,2026-09-06,KRX-DELISTING,True
009970,,1988-11-07,FDR_DESC,KOSPI,영원무역홀딩스,주권,2026-09-06,KOSPI-DESC,False
009990,1996-03-25,1988-06-21,FDR_DELISTING,KOSPI,미우,주권,2026-09-06,KRX-DELISTING,True
009995,1996-03-25,1989-05-27,FDR_DELISTING,KOSPI,미우(1우),주권,2026-09-06,KRX-DELISTING,True
0099W0,,2025-12-22,FDR_DESC,KOSDAQ,미래에셋비전스팩11호,주권,2026-09-06,KOSDAQ-DESC,False
0099X0,,2025-12-19,FDR_DESC,KOSDAQ,IBKS제25호스팩,주권,2026-09-06,KOSDAQ-DESC,False
010000,1995-09-28,1978-09-29,FDR_DELISTING,KOSPI,금성계전,주권,2026-09-06,KRX-DELISTING,True
010030,1996-06-26,1988-01-21,FDR_DELISTING,KOSPI,흥양,주권,2026-09-06,KRX-DELISTING,True
010040,,2000-10-16,FDR_DESC,KOSPI,한국내화,주권,2026-09-06,KOSPI-DESC,False
010041,1997-12-29,1997-11-21,FDR_DELISTING,KOSDAQ,한국내화1신,주권,2026-09-06,KRX-DELISTING,True
010050,2023-08-28,1974-09-11,FDR_DELISTING,KOSPI,우리종금,주권,2026-09-06,KRX-DELISTING,True
010060,,1985-07-09,FDR_DESC,KOSPI,OCI홀딩스,주권,2026-09-06,KOSPI-DESC,False
010090,2004-04-24,1990-07-13,FDR_DELISTING,KOSPI,해태유통,주권,2026-09-06,KRX-DELISTING,True
010095,2004-04-24,2001-02-20,FDR_DELISTING,KOSPI,해태유통(1우B),주권,2026-09-06,KRX-DELISTING,True
010100,,1987-10-02,FDR_DESC,KOSPI,한국무브넥스,주권,2026-09-06,KOSPI-DESC,False
010110,2000-04-17,1985-11-13,FDR_DELISTING,KOSPI,고려화학,주권,2026-09-06,KRX-DELISTING,True
010120,,1994-07-11,FDR_DESC,KOSPI,LS ELECTRIC,주권,2026-09-06,KOSPI-DESC,False
010130,,1990-07-28,FDR_DESC,KOSPI,고려아연,주권,2026-09-06,KOSPI-DESC,False
010140,,1994-01-28,FDR_DESC,KOSPI,삼성중공업,주권,2026-09-06,KOSPI-DESC,False
010145,2023-07-17,1994-11-22,FDR_DELISTING,KOSPI,삼성중공우,주권,2026-09-06,KRX-DELISTING,True
010150,2004-04-23,1987-09-10,FDR_DELISTING,KOSPI,한국코아,주권,2026-09-06,KRX-DELISTING,True
010170,,1994-11-07,FDR_DESC,KOSDAQ,대한광통신,주권,2026-09-06,KOSDAQ-DESC,False
0101C0,,2025-12-22,FDR_DESC,KOSDAQ,하나36호스팩,주권,2026-09-06,KOSDAQ-DESC,False
010200,2004-10-18,1989-06-03,FDR_DELISTING,KOSPI,극동제혁,주권,2026-09-06,KRX-DELISTING,True
010220,1998-08-21,1975-03-29,FDR_DELISTING,KOSPI,한솔종금,주권,2026-09-06,KRX-DELISTING,True
010240,,2009-05-12,FDR_DESC,KOSDAQ,흥국,주권,2026-09-06,KOSDAQ-DESC,False
010280,,2000-04-14,FDR_DESC,KOSDAQ,아이티센엔텍,주권,2026-09-06,KOSDAQ-DESC,False
010330,2003-04-16,1988-08-08,FDR_DELISTING,KOSPI,라미화장품,주권,2026-09-06,KRX-DELISTING,True
010400,,2018-09-14,FDR_DESC,KOSPI,우진아이엔에스,주권,2026-09-06,KOSPI-DESC,False
010420,2025-09-25,1989-05-31,FDR_DELISTING,KOSPI,한솔PNS,주권,2026-09-06,KRX-DELISTING,True
010460,2014-04-15,1988-09-15,FDR_DELISTING,KOSPI,화인자산관리,주권,2026-09-06,KRX-DELISTING,True
010470,,2000-10-24,FDR_DESC,KOSDAQ,오리콤,주권,2026-09-06,KOSDAQ-DESC,False
010510,2003-11-05,1988-06-18,FDR_DELISTING,KOSPI,일진,주권,2026-09-06,KRX-DELISTING,True
010520,2015-07-15,1989-09-29,FDR_DELISTING,KOSPI,현대하이스코,주권,2026-09-06,KRX-DELISTING,True
010530,1998-05-19,1977-06-04,FDR_DELISTING,KOSPI,라이프주택,주권,2026-09-06,KRX-DELISTING,True
010580,,1994-12-27,FDR_DESC,KOSPI,에스엠벡셀,주권,2026-09-06,KOSPI-DESC,False
0105P0,,2025-12-11,FDR_DESC,KOSDAQ,유진스팩12호,주권,2026-09-06,KOSDAQ-DESC,False
010600,2026-01-26,1997-07-18,FDR_DELISTING,KOSPI,웰바이오텍,주권,2026-09-06,KRX-DELISTING,True
010601,1996-12-29,1996-07-01,FDR_DELISTING,KOSDAQ,영창실업1신,주권,2026-09-06,KRX-DELISTING,True
010602,1996-12-29,1996-07-26,FDR_DELISTING,KOSDAQ,영창실업2신,주권,2026-09-06,KRX-DELISTING,True
010620,2025-12-15,1983-12-20,FDR_DELISTING,KOSPI,HD현대미포,주권,2026-09-06,KRX-DELISTING,True
010640,,1989-09-30,FDR_DESC,KOSPI,진양폴리,주권,2026-09-06,KOSPI-DESC,False
010660,,1988-12-12,FDR_DESC,KOSPI,화천기계,주권,2026-09-06,KOSPI-DESC,False
010670,2014-04-11,1996-05-14,FDR_DELISTING,KOSDAQ,나노트로닉스,주권,2026-09-06,KRX-DELISTING,True
010671,1997-12-29,1997-04-23,FDR_DELISTING,KOSDAQ,하이론코리아1신,주권,2026-09-06,KRX-DELISTING,True
010672,1997-12-29,1997-05-08,FDR_DELISTING,KOSDAQ,하이론코리아2신,주권,2026-09-06,KRX-DELISTING,True
010690,,1994-01-14,FDR_DESC,KOSPI,화신,주권,2026-09-06,KOSPI-DESC,False
010730,2004-07-22,1990-06-09,FDR_DELISTING,KOSPI,금강화섬,주권,2026-09-06,KRX-DELISTING,True
010770,,1986-03-31,FDR_DESC,KOSPI,평화홀딩스,주권,2026-09-06,KOSPI-DESC,False
010780,,1986-01-27,FDR_DESC,KOSPI,아이에스동서,주권,2026-09-06,KOSPI-DESC,False
010810,2000-06-07,1997-08-06,FDR_DELISTING,KOSDAQ,정일이엔씨,주권,2026-09-06,KRX-DELISTING,True
010820,,1989-05-10,FDR_DESC,KOSPI,퍼스텍,주권,2026-09-06,KOSPI-DESC,False
010910,1998-07-15,1989-08-03,FDR_DELISTING,KOSPI,제일냉동,주권,2026-09-06,KRX-DELISTING,True
010920,1998-04-11,1996-07-01,FDR_DELISTING,KOSDAQ,로보트보일러,주권,2026-09-06,KRX-DELISTING,True
010950,,1987-05-27,FDR_DESC,KOSPI,S-Oil,주권,2026-09-06,KOSPI-DESC,False
010955,,2014-06-17,FDR_FIRST_TRADE,KOSPI,S-Oil우,주권,2026-09-06,KOSPI-DESC,False
010960,,2005-05-12,FDR_DESC,KOSPI,삼호개발,주권,2026-09-06,KOSPI-DESC,False
010970,1998-05-19,1989-07-25,FDR_DELISTING,KOSPI,한주화학,주권,2026-09-06,KRX-DELISTING,True
011000,,1987-11-16,FDR_DESC,KOSPI,진원생명과학,주권,2026-09-06,KOSPI-DESC,False
011020,2007-06-15,1988-07-06,FDR_DELISTING,KOSPI,코오롱유화,주권,2026-09-06,KRX-DELISTING,True
011040,,1992-12-18,FDR_DESC,KOSDAQ,경동제약,주권,2026-09-06,KOSDAQ-DESC,False
011050,2010-07-22,1988-09-01,FDR_DELISTING,KOSPI,케드콤,주권,2026-09-06,KRX-DELISTING,True
011070,,2008-07-24,FDR_DESC,KOSPI,LG이노텍,주권,2026-09-06,KOSPI-DESC,False
011080,,2004-07-02,FDR_DESC,KOSDAQ,형지I&C,주권,2026-09-06,KOSDAQ-DESC,False
011090,,1995-07-08,FDR_DESC,KOSPI,에넥스,주권,2026-09-06,KOSPI-DESC,False
011150,,1988-11-26,FDR_DESC,KOSPI,CJ씨푸드,주권,2026-09-06,KOSPI-DESC,False
011155,,2014-06-17,FDR_FIRST_TRADE,KOSPI,CJ씨푸드1우,주권,2026-09-06,KOSPI-DESC,False
011160,2020-03-24,1996-01-30,FDR_DELISTING,KOSPI,두산건설,주권,2026-09-06,KRX-DELISTING,True
011170,,1991-05-30,FDR_DESC,KOSPI,롯데케미칼,주권,2026-09-06,KOSPI-DESC,False
011180,1999-07-21,1989-01-26,FDR_DELISTING,KOSPI,동국방직,주권,2026-09-06,KRX-DELISTING,True
011200,,1995-10-05,FDR_DESC,KOSPI,HMM,주권,2026-09-06,KOSPI-DESC,False
011210,,2011-02-21,FDR_DESC,KOSPI,현대위아,주권,2026-09-06,KOSPI-DESC,False
011230,,1987-05-25,FDR_DESC,KOSPI,삼화전자,주권,2026-09-06,KOSPI-DESC,False
011260,2001-02-10,1994-03-29,FDR_DELISTING,KOSPI,한국종금,주권,2026-09-06,KRX-DELISTING,True
011280,,1988-12-20,FDR_DESC,KOSPI,태림포장,주권,2026-09-06,KOSPI-DESC,False
011290,2001-03-20,1988-07-28,FDR_DELISTING,KOSPI,갑을방적,주권,2026-09-06,KRX-DELISTING,True
011300,,1995-11-10,FDR_DESC,KOSPI,우성머티리얼스,주권,2026-09-06,KOSPI-DESC,False
011320,,1993-12-29,FDR_DESC,KOSDAQ,유니크,주권,2026-09-06,KOSDAQ-DESC,False
011321,2000-06-29,2000-01-06,FDR_DELISTING,KOSDAQ,적고1,주권,2026-09-06,KRX-DELISTING,True
011330,,1989-12-14,FDR_DESC,KOSPI,유니켐,주권,2026-09-06,KOSPI-DESC,False
011360,1997-01-01,1996-07-01,FDR_DELISTING,KOSDAQ,국제밸브공업,주권,2026-09-06,KRX-DELISTING,True
011370,,1994-05-24,FDR_DESC,KOSDAQ,서한,주권,2026-09-06,KOSDAQ-DESC,False
011390,,1990-09-14,FDR_DESC,KOSPI,부산산업,주권,2026-09-06,KOSPI-DESC,False
011400,2010-05-20,1991-02-12,FDR_DELISTING,KOSPI,케이씨오에너지,주권,2026-09-06,KRX-DELISTING,True
011420,,1989-11-14,FDR_DESC,KOSPI,갤럭시아에스엠,주권,2026-09-06,KOSPI-DESC,False
011450,2001-12-05,1996-01-30,FDR_DELISTING,KOSPI,송원칼라,주권,2026-09-06,KRX-DELISTING,True
011470,1999-01-16,1990-04-18,FDR_DELISTING,KOSPI,기    산,주권,2026-09-06,KRX-DELISTING,True
011500,,2003-01-09,FDR_DESC,KOSPI,한농화성,주권,2026-09-06,KOSPI-DESC,False
011510,2002-04-20,1994-08-12,FDR_DELISTING,KOSPI,청구,주권,2026-09-06,KRX-DELISTING,True
011520,1997-01-01,1996-07-01,FDR_DELISTING,KOSDAQ,서울가든,주권,2026-09-06,KRX-DELISTING,True
011540,1996-07-18,1990-09-14,FDR_DELISTING,KOSPI,삼신,주권,2026-09-06,KRX-DELISTING,True
011560,,1996-12-23,FDR_DESC,KOSDAQ,세보엠이씨,주권,2026-09-06,KOSDAQ-DESC,False
0115H0,,2026-01-21,FDR_DESC,KOSDAQ,삼성스팩13호,주권,2026-09-06,KOSDAQ-DESC,False
011650,2000-09-20,1995-08-18,FDR_DELISTING,KOSPI,LG정보,주권,2026-09-06,KRX-DELISTING,True
011690,,1995-12-21,FDR_DESC,KOSPI,와이투솔루션,주권,2026-09-06,KOSPI-DESC,False
011700,,1987-07-24,FDR_DESC,KOSPI,한신기계,주권,2026-09-06,KOSPI-DESC,False
011720,2016-11-21,1989-05-30,FDR_DELISTING,KOSPI,현대페인트,주권,2026-09-06,KRX-DELISTING,True
011760,,1977-12-01,FDR_DESC,KOSPI,현대코퍼레이션,주권,2026-09-06,KOSPI-DESC,False
011770,1998-04-11,1996-07-01,FDR_DELISTING,KOSDAQ,주일,주권,2026-09-06,KRX-DELISTING,True
011780,,1988-01-22,FDR_DESC,KOSPI,금호석유화학,주권,2026-09-06,KOSPI-DESC,False
011785,,2014-06-17,FDR_FIRST_TRADE,KOSPI,금호석유화학우,주권,2026-09-06,KOSPI-DESC,False
011790,,1997-07-18,FDR_DESC,KOSPI,SKC,주권,2026-09-06,KOSPI-DESC,False
0117P0,,2026-06-08,FDR_DESC,KOSDAQ,피스피스스튜디오,주권,2026-09-06,KOSDAQ-DESC,False
011800,2012-09-03,1990-07-14,FDR_DELISTING,KOSPI,배명금속,주권,2026-09-06,KRX-DELISTING,True
011810,,1990-09-12,FDR_DESC,KOSPI,STX,주권,2026-09-06,KOSPI-DESC,False
011815,2004-02-21,1990-09-12,FDR_DELISTING,KOSPI,STX(1우),주권,2026-09-06,KRX-DELISTING,True
011820,1999-10-02,1988-09-01,FDR_DELISTING,KOSPI,한국물산,주권,2026-09-06,KRX-DELISTING,True
011825,1999-10-02,1989-06-19,FDR_DELISTING,KOSPI,한국물산(1우),주권,2026-09-06,KRX-DELISTING,True
011840,2003-05-16,1989-07-28,FDR_DELISTING,KOSPI,계몽사,주권,2026-09-06,KRX-DELISTING,True
011860,1997-01-01,1996-07-01,FDR_DELISTING,KOSDAQ,동아일렉콤,주권,2026-09-06,KRX-DELISTING,True
011870,2000-06-07,1996-07-01,FDR_DELISTING,KOSDAQ,삼보지질,주권,2026-09-06,KRX-DELISTING,True
011880,1999-02-22,1988-10-10,FDR_DELISTING,KOSPI,현대종금,주권,2026-09-06,KRX-DELISTING,True
011890,2000-01-18,1996-07-01,FDR_DELISTING,KOSDAQ,제일곡산,주권,2026-09-06,KRX-DELISTING,True
011900,1996-08-10,1996-07-01,FDR_DELISTING,KOSDAQ,라이카,주권,2026-09-06,KRX-DELISTING,True
011920,1998-07-11,1996-07-01,FDR_DELISTING,KOSDAQ,태평양금속,주권,2026-09-06,KRX-DELISTING,True
011930,,1996-07-31,FDR_DESC,KOSPI,신성이엔지,주권,2026-09-06,KOSPI-DESC,False
011940,1999-10-27,1989-11-06,FDR_DELISTING,KOSPI,태영판지,주권,2026-09-06,KRX-DELISTING,True
011960,1999-01-16,1989-10-16,FDR_DELISTING,KOSPI,새한종금,주권,2026-09-06,KRX-DELISTING,True
011965,1991-11-16,1989-10-16,FDR_DELISTING,KOSPI,새한종금우,주권,2026-09-06,KRX-DELISTING,True
012010,2000-06-07,1996-07-01,FDR_DELISTING,KOSDAQ,삼산,주권,2026-09-06,KRX-DELISTING,True
012030,,1993-01-06,FDR_DESC,KOSPI,DB,주권,2026-09-06,KOSPI-DESC,False
012050,1994-10-13,1989-06-26,FDR_DELISTING,KOSPI,우진전기,주권,2026-09-06,KRX-DELISTING,True
012090,2010-05-03,1991-02-22,FDR_DELISTING,KOSPI,성원건설,주권,2026-09-06,KRX-DELISTING,True
012095,2010-05-03,1994-11-22,FDR_DELISTING,KOSPI,성원건설우,주권,2026-09-06,KRX-DELISTING,True
0120G0,,2025-11-24,FDR_DESC,KOSPI,삼양바이오팜,주권,2026-09-06,KOSPI-DESC,False
012150,1996-04-25,1988-09-20,FDR_DELISTING,KOSPI,동방개발,주권,2026-09-06,KRX-DELISTING,True
012160,,2010-01-25,FDR_DESC,KOSPI,영흥,주권,2026-09-06,KOSPI-DESC,False
012170,,1989-12-20,FDR_DESC,KOSPI,아센디오,주권,2026-09-06,KOSPI-DESC,False
012190,1998-06-29,1984-02-06,FDR_DELISTING,KOSPI,신호페이퍼,주권,2026-09-06,KRX-DELISTING,True
012195,1998-06-29,1989-03-27,FDR_DELISTING,KOSPI,신호페이퍼(1우),주권,2026-09-06,KRX-DELISTING,True
012200,,1988-07-06,FDR_DESC,KOSPI,계양전기,주권,2026-09-06,KOSPI-DESC,False
012205,,2014-06-17,FDR_FIRST_TRADE,KOSPI,계양전기우,주권,2026-09-06,KOSPI-DESC,False
012210,,2025-12-29,FDR_DESC,KOSDAQ,삼미금속,주권,2026-09-06,KOSDAQ-DESC,False
012220,1999-10-27,1989-08-22,FDR_DELISTING,KOSPI,동국전자,주권,2026-09-06,KRX-DELISTING,True
012250,2005-04-15,1993-02-05,FDR_DELISTING,KOSPI,셰프라인,주권,2026-09-06,KRX-DELISTING,True
012260,2002-04-03,1987-09-23,FDR_DELISTING,KOSPI,이지닷컴,주권,2026-09-06,KRX-DELISTING,True
012265,2002-04-03,1989-06-27,FDR_DELISTING,KOSPI,이지닷컴(1우),주권,2026-09-06,KRX-DELISTING,True
012270,2003-10-23,1989-08-25,FDR_DELISTING,KOSPI,동신,주권,2026-09-06,KRX-DELISTING,True
012280,,1990-01-25,FDR_DESC,KOSPI,영화금속,주권,2026-09-06,KOSPI-DESC,False
012300,1994-06-13,1989-11-08,FDR_DELISTING,KOSPI,신한인터내쇼날,주권,2026-09-06,KRX-DELISTING,True
012320,,1997-03-07,FDR_DESC,KOSPI,경동인베스트,주권,2026-09-06,KOSPI-DESC,False
012330,,1989-09-05,FDR_DESC,KOSPI,현대모비스,주권,2026-09-06,KOSPI-DESC,False
012335,2015-01-16,1994-11-21,FDR_DELISTING,KOSPI,현대모비스우,주권,2026-09-06,KRX-DELISTING,True
012337,2004-03-29,1999-04-15,FDR_DELISTING,KOSPI,현대모비스(2우B),주권,2026-09-06,KRX-DELISTING,True
012340,,1997-02-12,FDR_DESC,KOSDAQ,뉴인텍,주권,2026-09-06,KOSDAQ-DESC,False
012350,1999-10-30,1996-07-01,FDR_DELISTING,KOSDAQ,한국체인공업,주권,2026-09-06,KRX-DELISTING,True
012360,1998-08-10,1996-07-01,FDR_DELISTING,KOSDAQ,신신상사,주권,2026-09-06,KRX-DELISTING,True
012400,2012-06-12,1988-06-15,FDR_DELISTING,KOSPI,허메스홀딩스,주권,2026-09-06,KRX-DELISTING,True
012405,2012-06-12,1989-11-07,FDR_DELISTING,KOSPI,허메스홀딩스우,주권,2026-09-06,KRX-DELISTING,True
012410,2013-06-04,1989-09-29,FDR_DELISTING,KOSPI,글로스텍,주권,2026-09-06,KRX-DELISTING,True
012420,2010-04-21,1994-09-16,FDR_DELISTING,KOSPI,메리츠종금,주권,2026-09-06,KRX-DELISTING,True
012450,,1987-05-27,FDR_DESC,KOSPI,한화에어로스페이스,주권,2026-09-06,KOSPI-DESC,False
012460,2008-03-13,1996-01-10,FDR_DELISTING,KOSDAQ,우영,주권,2026-09-06,KRX-DELISTING,True
012461,1997-12-29,1997-04-25,FDR_DELISTING,KOSDAQ,우영1신,주권,2026-09-06,KRX-DELISTING,True
012470,1999-10-27,1989-09-29,FDR_DELISTING,KOSPI,영진테크,주권,2026-09-06,KRX-DELISTING,True
012500,1998-10-17,1978-06-30,FDR_DELISTING,KOSPI,제일종금,주권,2026-09-06,KRX-DELISTING,True
012510,2026-07-15,1988-10-28,FDR_DELISTING,KOSPI,더존비즈온,주권,2026-09-06,KRX-DELISTING,True
012540,1999-07-22,1996-07-01,FDR_DELISTING,KOSDAQ,일신,주권,2026-09-06,KRX-DELISTING,True
012580,2010-07-30,1988-09-01,FDR_DELISTING,KOSPI,톰보이,주권,2026-09-06,KRX-DELISTING,True
012600,2025-05-27,1990-07-10,FDR_DELISTING,KOSPI,청호ICT,주권,2026-09-06,KRX-DELISTING,True
012605,1996-10-22,1994-11-22,FDR_DELISTING,KOSPI,청호컴퓨터(1우),주권,2026-09-06,KRX-DELISTING,True
012610,,1995-10-05,FDR_DESC,KOSPI,경인양행,주권,2026-09-06,KOSPI-DESC,False
012620,,1994-06-28,FDR_DESC,KOSDAQ,원일특강,주권,2026-09-06,KOSDAQ-DESC,False
012630,,1996-10-16,FDR_DESC,KOSPI,HDC,주권,2026-09-06,KOSPI-DESC,False
012650,2014-04-11,1993-01-28,FDR_DELISTING,KOSDAQ,쌍용건설,주권,2026-09-06,KRX-DELISTING,True
012655,2006-06-09,1999-05-17,FDR_DELISTING,KOSDAQ,쌍용건설우,주권,2026-09-06,KRX-DELISTING,True
012670,2002-04-27,1989-12-16,FDR_DELISTING,KOSPI,환영철강,주권,2026-09-06,KRX-DELISTING,True
012690,,1988-10-14,FDR_DESC,KOSPI,모나리자,주권,2026-09-06,KOSPI-DESC,False
